backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,350,surface,bposd,12,3,1000,si1000,0.015,0.265,N/A,N/A,N/A
custom_full,400,color,bposd,13,3,1000,si1000,0.01,0.139,N/A,N/A,N/A
custom_full,450,color,bposd,13,3,1000,si1000,0.01,0.136,N/A,N/A,N/A
custom_full,350,bacon,bposd,17,3,1000,si1000,0.005,0.270,N/A,N/A,N/A
custom_full,300,bacon,bposd,17,3,1000,si1000,0.005,0.267,N/A,N/A,N/A
custom_full,500,surface,bposd,15,3,1000,si1000,0.005,0.000,N/A,N/A,N/A
custom_full,400,surface,bposd,13,3,1000,si1000,0.01,0.070,N/A,N/A,N/A
custom_full,400,surface,bposd,13,3,1000,si1000,0.015,0.267,N/A,N/A,N/A
custom_full,400,color,bposd,13,3,1000,si1000,0.015,0.382,N/A,N/A,N/A
custom_full,450,color,bposd,13,3,1000,si1000,0.015,0.373,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,si1000,0.005,0.120,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,si1000,0.005,0.141,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,si1000,0.005,0.136,N/A,N/A,N/A
custom_full,400,bacon,bposd,19,3,1000,si1000,0.005,0.331,N/A,N/A,N/A
custom_full,450,surface,bposd,14,3,1000,si1000,0.01,0.060,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,si1000,0.015,0.473,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,si1000,0.01,0.464,N/A,N/A,N/A
custom_full,400,hh,bposd,11,3,1000,si1000,0.015,0.508,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,si1000,0.01,0.467,N/A,N/A,N/A
custom_full,300,hh,bposd,11,3,1000,si1000,0.01,0.461,N/A,N/A,N/A
custom_full,350,hh,bposd,11,3,1000,si1000,0.015,0.500,N/A,N/A,N/A
custom_full,450,surface,bposd,14,3,1000,si1000,0.015,0.286,N/A,N/A,N/A
custom_full,500,color,bposd,15,3,1000,si1000,0.01,0.111,N/A,N/A,N/A
custom_full,500,surface,bposd,15,3,1000,si1000,0.01,0.046,N/A,N/A,N/A
custom_full,500,surface,bposd,15,3,1000,si1000,0.015,0.306,N/A,N/A,N/A
custom_full,500,color,bposd,15,3,1000,si1000,0.015,0.395,N/A,N/A,N/A
custom_full,450,bacon,bposd,21,3,1000,si1000,0.005,0.327,N/A,N/A,N/A
custom_full,500,bacon,bposd,21,3,1000,si1000,0.005,0.312,N/A,N/A,N/A
custom_full,450,hh,bposd,13,3,1000,si1000,0.005,0.125,N/A,N/A,N/A
custom_full,500,hh,bposd,13,3,1000,si1000,0.005,0.127,N/A,N/A,N/A
custom_full,450,hh,bposd,13,3,1000,si1000,0.01,0.478,N/A,N/A,N/A
custom_full,450,hh,bposd,13,3,1000,si1000,0.015,0.495,N/A,N/A,N/A
custom_full,500,hh,bposd,13,3,1000,si1000,0.01,0.469,N/A,N/A,N/A
custom_full,500,hh,bposd,13,3,1000,si1000,0.015,0.490,N/A,N/A,N/A
