backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,729,steane,bposd,27,3,1000,sd6,0.01,0.000,N/A,N/A,N/A
custom_full,729,gross,bposd,364,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_full,729,steane,bposd,27,3,1000,sd6,0.015,0.000,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,em3_2,0.015,0.000,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,3,1000,em3_1,0.05,0.318,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,3,1000,em3_1,0.015,0.130,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,em3_1,0.05,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,em3_2,0.05,0.000,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,em3_2,0.015,0.005,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,em3_2,0.015,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,sd6,0.05,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,sd6,0.015,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,sd6,0.01,0.000,N/A,N/A,N/A
custom_line,729,steane,bposd,27,3,1000,em3_1,0.015,0.000,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_grid,729,gross,bposd,364,3,1000,em3_2,0.05,0.530,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,em3_2,0.015,0.004,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,em3_2,0.05,0.320,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,em3_2,0.015,0.001,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,em3_2,0.05,0.240,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,em3_2,0.05,0.480,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,em3_2,0.015,0.002,N/A,N/A,N/A
custom_cube,729,gross,bposd,256,3,1000,em3_2,0.05,0.600,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,em3_2,0.015,0.002,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,em3_2,0.015,0.000,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,em3_2,0.015,0.000,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,em3_2,0.05,0.248,N/A,N/A,N/A
custom_cube,729,gross,bposd,256,3,1000,em3_1,0.05,0.960,N/A,N/A,N/A
custom_grid,729,gross,bposd,364,3,1000,em3_1,0.05,0.970,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,em3_2,0.05,0.365,N/A,N/A,N/A
custom_full,729,gross,bposd,364,3,1000,em3_1,0.05,1.000,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,em3_1,0.05,0.940,N/A,N/A,N/A
custom_full,729,gross,bposd,364,3,1000,em3_2,0.05,0.940,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,em3_1,0.015,0.001,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,em3_1,0.015,0.000,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,3,1000,sd6,0.05,0.449,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,em3_1,0.015,0.001,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,em3_1,0.01,0.002,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,3,1000,sd6,0.01,0.109,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,em3_1,0.05,0.493,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,em3_2,0.015,0.006,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,3,1000,sd6,0.015,0.153,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,em3_1,0.05,0.518,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,em3_1,0.015,0.015,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,em3_1,0.05,0.495,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,em3_2,0.015,0.000,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,em3_2,0.05,0.230,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,em3_1,0.015,0.426,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,em3_1,0.05,0.485,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,em3_1,0.05,0.475,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,em3_2,0.05,0.502,N/A,N/A,N/A
custom_full,729,gross,bposd,364,3,1000,sd6,0.01,0.680,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,em3_1,0.01,0.282,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,em3_1,0.015,0.007,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,em3_2,0.01,0.187,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,em3_2,0.015,0.434,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,em3_2,0.05,0.500,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,em3_2,0.05,0.085,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,em3_1,0.01,0.274,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,em3_2,0.01,0.000,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,em3_1,0.05,0.474,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,em3_1,0.015,0.464,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,em3_2,0.05,0.133,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,em3_1,0.05,0.513,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,em3_2,0.015,0.000,N/A,N/A,N/A
custom_full,729,gross,bposd,364,3,1000,sd6,0.015,0.990,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,em3_1,0.05,0.449,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,em3_1,0.05,0.382,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,em3_1,0.01,0.000,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,em3_1,0.015,0.003,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,em3_2,0.015,0.002,N/A,N/A,N/A
custom_full,729,gross,bposd,364,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,em3_1,0.015,0.007,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,em3_2,0.015,0.004,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,em3_1,0.015,0.006,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,em3_2,0.05,0.488,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,em3_1,0.05,0.506,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,em3_2,0.05,0.487,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,em3_1,0.05,0.486,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,em3_2,0.05,0.494,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,em3_1,0.05,0.479,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,em3_1,0.05,0.487,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,em3_2,0.05,0.511,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,sd6,0.01,0.690,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,em3_1,0.015,0.478,N/A,N/A,N/A
custom_grid,729,gross,bposd,364,3,1000,sd6,0.01,0.680,N/A,N/A,N/A
custom_cube,729,gross,bposd,256,3,1000,sd6,0.01,0.700,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,em3_1,0.01,0.346,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,em3_1,0.015,0.475,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,em3_2,0.01,0.132,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,em3_1,0.015,0.471,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,em3_1,0.015,0.474,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,em3_2,0.01,0.080,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,em3_1,0.01,0.225,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,em3_2,0.015,0.311,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,em3_2,0.015,0.397,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,em3_1,0.015,0.419,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,em3_1,0.01,0.153,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,em3_1,0.01,0.323,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,em3_2,0.05,0.516,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,em3_2,0.05,0.493,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,em3_1,0.05,0.491,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,sd6,0.015,0.990,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,em3_1,0.05,0.506,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,em3_1,0.01,0.333,N/A,N/A,N/A
custom_line,729,gross,bposd,364,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_cube,729,gross,bposd,256,3,1000,sd6,0.015,1.000,N/A,N/A,N/A
custom_grid,729,gross,bposd,364,3,1000,sd6,0.015,0.990,N/A,N/A,N/A
custom_cube,729,gross,bposd,256,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_grid,729,gross,bposd,364,3,1000,sd6,0.05,1.000,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,em3_1,0.01,0.396,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,em3_2,0.01,0.345,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,em3_2,0.015,0.500,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,em3_1,0.015,0.487,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,em3_2,0.05,0.518,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,em3_1,0.05,0.510,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,sd6,0.015,0.515,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,sd6,0.05,0.500,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,3,1000,sd6,0.01,0.512,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,sd6,0.01,0.499,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,sd6,0.015,0.491,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,sd6,0.015,0.534,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,sd6,0.015,0.516,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,sd6,0.01,0.504,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,sd6,0.01,0.514,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,3,1000,sd6,0.05,0.493,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,3,1000,sd6,0.05,0.505,N/A,N/A,N/A
custom_line,729,bacon,bposd,27,3,1000,sd6,0.05,0.530,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,sd6,0.01,0.457,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,sd6,0.015,0.537,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,3,1000,sd6,0.05,0.508,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,sd6,0.01,0.129,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,sd6,0.015,0.377,N/A,N/A,N/A
custom_full,729,surface,bposd,18,3,1000,sd6,0.05,0.534,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,sd6,0.01,0.161,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,sd6,0.015,0.431,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,sd6,0.01,0.488,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,3,1000,sd6,0.05,0.489,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,sd6,0.015,0.522,N/A,N/A,N/A
custom_full,729,hh,bposd,17,3,1000,sd6,0.05,0.479,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,sd6,0.015,0.432,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,sd6,0.01,0.114,N/A,N/A,N/A
custom_line,729,surface,bposd,18,3,1000,sd6,0.05,0.542,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,sd6,0.015,0.494,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,sd6,0.01,0.435,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,sd6,0.01,0.415,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,sd6,0.015,0.504,N/A,N/A,N/A
custom_line,729,hh,bposd,17,3,1000,sd6,0.05,0.508,N/A,N/A,N/A
custom_full,729,color,bposd,17,3,1000,sd6,0.05,0.498,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,sd6,0.01,0.392,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,sd6,0.01,0.144,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,sd6,0.05,0.495,N/A,N/A,N/A
custom_cube,729,color,bposd,15,3,1000,sd6,0.015,0.485,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,sd6,0.015,0.466,N/A,N/A,N/A
custom_grid,729,surface,bposd,18,3,1000,sd6,0.05,0.485,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,sd6,0.05,0.495,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,sd6,0.015,0.500,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,3,1000,sd6,0.01,0.483,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,sd6,0.01,0.353,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,sd6,0.015,0.497,N/A,N/A,N/A
custom_line,729,color,bposd,17,3,1000,sd6,0.05,0.476,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,sd6,0.01,0.392,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,sd6,0.015,0.516,N/A,N/A,N/A
custom_grid,729,color,bposd,17,3,1000,sd6,0.05,0.484,N/A,N/A,N/A
