backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,500,surface,bposd,15,3,1000,si1000,0.005,0.020,N/A,N/A,N/A
custom_full,500,surface,bposd,15,3,1000,pc3,0.01,0.109,N/A,N/A,N/A
custom_full,500,surface,bposd,15,3,1000,si1000,0.01,0.299,N/A,N/A,N/A
custom_full,450,color,bposd,13,3,1000,pc3,0.005,0.044,N/A,N/A,N/A
custom_full,400,color,bposd,13,3,1000,pc3,0.005,0.057,N/A,N/A,N/A
custom_full,400,color,bposd,13,3,1000,si1000,0.005,0.145,N/A,N/A,N/A
custom_full,450,color,bposd,13,3,1000,si1000,0.005,0.135,N/A,N/A,N/A
custom_full,400,color,bposd,13,3,1000,pc3,0.01,0.369,N/A,N/A,N/A
custom_full,450,color,bposd,13,3,1000,pc3,0.01,0.336,N/A,N/A,N/A
custom_full,400,color,bposd,13,3,1000,si1000,0.01,0.491,N/A,N/A,N/A
custom_full,450,color,bposd,13,3,1000,si1000,0.01,0.467,N/A,N/A,N/A
custom_full,500,color,bposd,15,3,1000,pc3,0.005,0.049,N/A,N/A,N/A
custom_full,500,color,bposd,15,3,1000,si1000,0.005,0.134,N/A,N/A,N/A
custom_full,500,color,bposd,15,3,1000,pc3,0.01,0.370,N/A,N/A,N/A
custom_full,500,color,bposd,15,3,1000,si1000,0.01,0.517,N/A,N/A,N/A
