code,distance,noise_model,readout_ns,decoder,measure_error,num_shots,logical_error_rate,seconds
hh,5,heron_cnn,800,mwpm,0.045084008455954505,20000,0.10255,1.1726837158203125
hh,5,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.1044,1.3663935661315918
hh,5,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.4282,1.9695439338684082
hh,5,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.1863,1.2363417148590088
hh,5,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.11235,1.1415417194366455
hh,5,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.10255,1.1444640159606934
hh,5,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.10515,1.0570917129516602
hh,7,decoherence_only,200,mwpm,0.2034041393624929,20000,0.11465,2.9521865844726562
hh,7,decoherence_only,400,mwpm,0.07895490215535028,20000,0.1231,2.9364962577819824
hh,7,decoherence_only,600,mwpm,0.05059445028330967,20000,0.12105,2.341256856918335
hh,7,decoherence_only,800,mwpm,0.045084008455954505,20000,0.1279,2.774170160293579
hh,7,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.12955,2.8360939025878906
hh,7,heron_cnn,200,mwpm,0.2034041393624929,20000,0.49035,6.532732009887695
hh,7,heron_cnn,400,mwpm,0.07895490215535028,20000,0.37655,4.472697496414185
hh,7,heron_cnn,600,mwpm,0.05059445028330967,20000,0.29965,3.860682249069214
hh,7,heron_cnn,800,mwpm,0.045084008455954505,20000,0.2955,4.623857259750366
hh,7,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.29705,3.82301926612854
hh,7,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.4966,5.806787967681885
hh,7,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.3771,4.223290920257568
hh,7,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.30585,3.9131863117218018
hh,7,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.29325,3.3931751251220703
hh,7,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.30095,3.6273961067199707
hh,9,decoherence_only,200,mwpm,0.2034041393624929,20000,0.3771,9.039095640182495
hh,9,decoherence_only,400,mwpm,0.07895490215535028,20000,0.3827,8.331081867218018
hh,9,decoherence_only,600,mwpm,0.05059445028330967,20000,0.3855,7.5304882526397705
hh,9,decoherence_only,800,mwpm,0.045084008455954505,20000,0.4,8.628288745880127
hh,9,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.39595,7.718241930007935
hh,9,heron_cnn,200,mwpm,0.2034041393624929,20000,0.504,16.482842206954956
hh,9,heron_cnn,400,mwpm,0.07895490215535028,20000,0.5026,10.882183313369751
hh,9,heron_cnn,600,mwpm,0.05059445028330967,20000,0.48485,11.363886833190918
hh,9,heron_cnn,800,mwpm,0.045084008455954505,20000,0.48735,12.013064861297607
hh,9,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.47955,9.443098545074463
hh,9,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.4933,16.848320722579956
hh,9,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.49755,12.636483669281006
hh,9,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.48575,10.927120923995972
hh,9,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.489,9.416271448135376
hh,9,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.4825,11.358214378356934
hh,11,decoherence_only,200,mwpm,0.2034041393624929,20000,0.4999,25.14602494239807
hh,11,decoherence_only,400,mwpm,0.07895490215535028,20000,0.5015,21.84967827796936
hh,11,decoherence_only,600,mwpm,0.05059445028330967,20000,0.49585,23.198550701141357
hh,11,decoherence_only,800,mwpm,0.045084008455954505,20000,0.4965,21.54256319999695
hh,11,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.497,20.224417686462402
hh,11,heron_cnn,200,mwpm,0.2034041393624929,20000,0.49395,36.93339490890503
hh,11,heron_cnn,400,mwpm,0.07895490215535028,20000,0.5015,28.766449213027954
hh,11,heron_cnn,600,mwpm,0.05059445028330967,20000,0.49955,25.59941864013672
hh,11,heron_cnn,800,mwpm,0.045084008455954505,20000,0.494,22.336019039154053
hh,11,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.50065,31.147377252578735
hh,11,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.50215,36.61232137680054
hh,11,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.49635,25.98771858215332
hh,11,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.50225,26.721644639968872
hh,11,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.49925,25.457061529159546
hh,11,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.50825,24.235726594924927
hh,13,decoherence_only,200,mwpm,0.2034041393624929,20000,0.4961,43.02341628074646
hh,13,decoherence_only,400,mwpm,0.07895490215535028,20000,0.5029,48.3005006313324
hh,13,decoherence_only,600,mwpm,0.05059445028330967,20000,0.4943,51.8496527671814
hh,13,decoherence_only,800,mwpm,0.045084008455954505,20000,0.4988,47.3940110206604
hh,13,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.50335,45.43621253967285
hh,13,heron_cnn,200,mwpm,0.2034041393624929,20000,0.50475,78.21039056777954
hh,13,heron_cnn,400,mwpm,0.07895490215535028,20000,0.50145,63.533934354782104
hh,13,heron_cnn,600,mwpm,0.05059445028330967,20000,0.4979,56.99452614784241
hh,13,heron_cnn,800,mwpm,0.045084008455954505,20000,0.49575,55.08828091621399
hh,13,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.50035,48.169209003448486
hh,13,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.4985,76.20589351654053
hh,13,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.4986,61.08721685409546
hh,13,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.4987,59.551204442977905
hh,13,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.50015,51.3705198764801
hh,13,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.5004,51.065884828567505
steane,9,decoherence_only,200,bposd,0.2034041393624929,5000,0.2276,320.14435148239136
steane,9,decoherence_only,400,bposd,0.07895490215535028,5000,0.2242,210.73571276664734
steane,9,decoherence_only,600,bposd,0.05059445028330967,5000,0.2298,191.63081121444702
steane,9,decoherence_only,800,bposd,0.045084008455954505,5000,0.2292,328.44323205947876
steane,9,decoherence_only,1000,bposd,0.04283659147231211,5000,0.2382,212.26222133636475
steane,9,heron_cnn,200,bposd,0.2034041393624929,5000,0.3378,207.56984567642212
steane,9,heron_cnn,400,bposd,0.07895490215535028,5000,0.2796,384.5734100341797
steane,9,heron_cnn,600,bposd,0.05059445028330967,5000,0.2684,177.47874665260315
steane,9,heron_cnn,800,bposd,0.045084008455954505,5000,0.2492,200.10650491714478
steane,9,heron_cnn,1000,bposd,0.04283659147231211,5000,0.258,356.05494832992554
steane,9,readout_decoherence,200,bposd,0.2034041393624929,5000,0.3474,378.7480134963989
steane,9,readout_decoherence,400,bposd,0.07895490215535028,5000,0.2704,359.73793625831604
steane,9,readout_decoherence,600,bposd,0.05059445028330967,5000,0.2584,383.13597679138184
steane,9,readout_decoherence,800,bposd,0.045084008455954505,5000,0.2554,209.1629900932312
steane,9,readout_decoherence,1000,bposd,0.04283659147231211,5000,0.2574,208.7300901412964
surface,5,decoherence_only,200,mwpm,0.2034041393624929,20000,0.0075,0.9595947265625
surface,5,decoherence_only,400,mwpm,0.07895490215535028,20000,0.00875,1.3707005977630615
surface,5,decoherence_only,600,mwpm,0.05059445028330967,20000,0.00765,1.2817449569702148
surface,5,decoherence_only,800,mwpm,0.045084008455954505,20000,0.0095,0.9060285091400146
surface,5,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.0106,0.6122775077819824
surface,5,heron_cnn,200,mwpm,0.2034041393624929,20000,0.419,1.5297975540161133
surface,5,heron_cnn,400,mwpm,0.07895490215535028,20000,0.13965,1.559950828552246
surface,5,heron_cnn,600,mwpm,0.05059445028330967,20000,0.0703,1.2283427715301514
surface,5,heron_cnn,800,mwpm,0.045084008455954505,20000,0.06225,1.6058320999145508
surface,5,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.0607,1.5372614860534668
surface,5,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.41595,1.7867403030395508
surface,5,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.1373,1.258589744567871
surface,5,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.06985,1.1624162197113037
surface,5,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.0616,1.0834319591522217
surface,5,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.06025,1.3084690570831299
surface,7,decoherence_only,200,mwpm,0.2034041393624929,20000,0.05225,1.9835522174835205
surface,7,decoherence_only,400,mwpm,0.07895490215535028,20000,0.05335,2.2434263229370117
surface,7,decoherence_only,600,mwpm,0.05059445028330967,20000,0.05705,2.6471011638641357
surface,7,decoherence_only,800,mwpm,0.045084008455954505,20000,0.0574,2.4313995838165283
surface,7,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.06005,2.3497872352600098
surface,7,heron_cnn,200,mwpm,0.2034041393624929,20000,0.48555,5.1844682693481445
surface,7,heron_cnn,400,mwpm,0.07895490215535028,20000,0.2817,3.4667580127716064
surface,7,heron_cnn,600,mwpm,0.05059445028330967,20000,0.18825,2.9017999172210693
surface,7,heron_cnn,800,mwpm,0.045084008455954505,20000,0.16985,3.1384079456329346
surface,7,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.17145,3.179328680038452
surface,7,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.48215,4.932908535003662
surface,7,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.2768,3.4117684364318848
surface,7,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.18695,3.050090789794922
surface,7,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.1722,2.7292606830596924
surface,7,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.1732,2.9515774250030518
surface,9,decoherence_only,200,mwpm,0.2034041393624929,20000,0.2903,6.7869179248809814
surface,9,decoherence_only,400,mwpm,0.07895490215535028,20000,0.28915,5.771151304244995
surface,9,decoherence_only,600,mwpm,0.05059445028330967,20000,0.2989,6.713057279586792
surface,9,decoherence_only,800,mwpm,0.045084008455954505,20000,0.29805,7.037205219268799
surface,9,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.31005,6.367928504943848
surface,9,heron_cnn,200,mwpm,0.2034041393624929,20000,0.50425,13.006303548812866
surface,9,heron_cnn,400,mwpm,0.07895490215535028,20000,0.46905,9.064321756362915
surface,9,heron_cnn,600,mwpm,0.05059445028330967,20000,0.4331,8.46969485282898
surface,9,heron_cnn,800,mwpm,0.045084008455954505,20000,0.4314,7.822468042373657
surface,9,heron_cnn,1000,mwpm,0.04283659147231211,20000,0.42795,8.938238382339478
surface,9,readout_decoherence,200,mwpm,0.2034041393624929,20000,0.49645,12.28854775428772
surface,9,readout_decoherence,400,mwpm,0.07895490215535028,20000,0.4655,9.74538540840149
surface,9,readout_decoherence,600,mwpm,0.05059445028330967,20000,0.4339,8.875226974487305
surface,9,readout_decoherence,800,mwpm,0.045084008455954505,20000,0.4244,8.608975887298584
surface,9,readout_decoherence,1000,mwpm,0.04283659147231211,20000,0.42225,8.771727800369263
surface,11,decoherence_only,200,mwpm,0.2034041393624929,20000,0.49455,16.02980089187622
surface,11,decoherence_only,400,mwpm,0.07895490215535028,20000,0.4895,15.988267660140991
surface,11,decoherence_only,600,mwpm,0.05059445028330967,20000,0.49725,17.927225351333618
surface,11,decoherence_only,800,mwpm,0.045084008455954505,20000,0.4943,18.834901809692383
surface,11,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.49355,18.024060249328613
surface,11,heron_cnn,200,mwpm,0.2034041393624929,20000,0.49995,29.859917879104614
surface,11,heron_cnn,400,mwpm,0.07895490215535028,20000,0.49815,22.04079580307007
surface,11,heron_cnn,600,mwpm,0.05059445028330967,20000,0.5022,21.29576826095581
